gpu,arima_rmse,arima_mae,lstm_rmse,lstm_mae,monero_arima_rmse,monero_arima_mae,monero_rmse,monero_mae,eth_arima_rmse,eth_arima_mae,eth_rmse,eth_mae,ai_arima_rmse,ai_arima_mae,ai_rmse,ai_mae,arima_rel_rmse,arima_rel_mae,lstm_rel_rmse,lstm_rel_mae,monero_rel_rmse,monero_rel_mae,eth_rel_rmse,eth_rel_mae,ai_rel_rmse,ai_rel_mae
PNY T-Series T400 4GB 4 GB Video Card (VCNT4004GB-PB) - PCPartPicker,7.533800375564311,6.869450956324686,2.6828026639615246,2.647695515950515,3.074098991237074,2.7965184874178384,178.2013814379161,178.19136432181463,2.8025624204371704,2.5477740677793657,178.49876066897426,178.48895554976994,2.960304734327023,2.6810817592427805,179.53280033600174,179.5230520040194,0.04118426928523693,0.037552537089332275,0.014665807672593973,0.014473890955207657,0.9741555807537084,0.9741008211919443,0.9757812339063271,0.9757276332466926,0.9814339146219728,0.981380624395337
PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker,55.726683101421315,53.48938555485124,34.058117012813995,30.248262369791696,55.57136428450188,53.32799352157795,773.5123403090453,773.3540243786177,55.266864346253236,53.02859682864348,773.3568083781444,773.1983958709507,55.658298089026175,53.41461552653264,773.5552025365084,773.3968279363315,0.07423636451080946,0.07125594603006052,0.045370559459164635,0.040295257247155006,1.0304353471797967,1.0302244464323451,1.0302281551404926,1.0300171257381918,1.030492446145043,1.0302814672406178
PNY VCNRTX4000ADA-PB RTX 4000 Ada Generation 20 GB Video Card (VCNRTX4000ADA-PB) - PCPartPicker,64.04461938718539,59.49379143771541,34.91109755108386,31.355469075520944,24.116474664022558,21.15941707480724,1492.5127771742423,1492.433808917787,23.295296502245755,20.165815282314693,1491.761056621284,1491.6820793525903,23.855710315511146,20.85611165591919,1491.6995984638452,1491.6206025497645,0.04212098689395606,0.03912798972650583,0.022960396930660085,0.020621924443009868,0.981598637449269,0.9815467014564094,0.9811042444485448,0.9810523025284991,0.9810638245308565,0.9810118703480772
PNY VCNRTX4000ADALP-PB RTX 4000 SFF Ada Generation 20 GB Video Card (VCNRTX4000ADALP-PB) - PCPartPicker,56.359911045449415,49.749661948571365,13.614627030744293,13.61462700737848,28.02761698115197,25.82103562284406,1463.378702943487,1463.3787028892837,28.276773535166562,26.043487703097774,1462.44934245134,1462.4493424505658,28.81648092913013,26.593153077740826,1463.6335510416804,1463.6335510410204,0.03545873573899986,0.03129990951753643,0.008565617885360107,0.008565617870659549,0.920682054872461,0.9206820548383591,0.9200973494056491,0.920097349405162,0.920842392090881,0.9208423920904657
PNY VCNRTX4500ADA-PB RTX 4500 Ada Generation 24 GB Video Card (VCNRTX4500ADA-PB) - PCPartPicker,378.76795609021264,318.8450389731467,360.7542889539907,315.3218916015625,409.7881732446586,344.0340891116759,2661.2278715390366,2651.7411301318,410.91323166463894,344.8648811232922,2660.3224621896024,2650.8324677179116,409.52856306145657,343.7665989228765,2660.4883325515843,2650.9992198987,0.1278309385984242,0.10760746769634581,0.12175148034278867,0.10641843565683794,0.898141596123031,0.8949399022130037,0.8978360282282475,0.8946332364368501,0.8978920080536706,0.894689513868562
PNY VCNRTX5000ADA-PB RTX 5000 Ada Generation 32 GB Video Card (VCNRTX5000ADA-PB) - PCPartPicker,209.115096376355,183.56537405663084,52.799824407191586,25.391084852430605,177.05639558031984,159.63187077861795,4464.433695796966,4464.171310717052,184.1723749354337,167.04680178031526,4464.68614828775,4464.423776162517,178.86884652097064,161.48038778390935,4465.365927196999,4465.103590144898,0.042979483959188186,0.03772824241981139,0.0108519626056679,0.005218636736571937,0.9175763000392401,0.9175223719607382,0.9176281866699335,0.9175742612540109,0.9177679018183477,0.9177139836110155
PNY VCNRTX6000ADA-PB RTX 6000 Ada Generation 48 GB Video Card (VCNRTX6000ADA-PB) - PCPartPicker,234.30008322403097,182.41570268838834,510.0406273353524,428.6377213541664,282.8028771816849,212.3240081831455,8040.390915469455,8035.637909296885,282.09473142046215,211.526560607799,8040.787456735341,8036.034564616682,279.97290333593776,209.56579349070583,8041.870538949328,8037.118287160398,0.026285840823157654,0.020464995396210058,0.05722083645468152,0.04808834362872737,0.9020416589349124,0.9015084249643371,0.9020861464163143,0.9015529252413083,0.9022076560900776,0.9016745067528836
PNY VCQRTX5000-PB Quadro RTX 5000 16 GB Video Card (VCQRTX5000-PB) - PCPartPicker,2.4377225442226367,2.1900769494703076,0.6840320937075285,0.6840313042534085,4.331945243627327,3.984040388554144,1024.0231036473242,1024.0231036472321,4.0414319093600435,3.7245101424277536,1024.3206835675246,1024.320683567524,2.811484814832568,2.5929756051702118,1024.2778893863203,1024.277889386283,0.0022799325900032933,0.0020483167059131566,0.0006397557698877924,0.0006397550315337986,0.9577396953788138,0.9577396953787276,0.9580180134178389,0.9580180134178383,0.9579779892368174,0.9579779892367826
PowerColor RX7800XT 16G-P Radeon RX 7800 XT 16 GB Video Card (RX7800XT 16G-P) - PCPartPicker,26.727159114186044,22.123973600296413,27.731362009477746,23.173395779079854,28.38855903136048,21.806062360584217,645.9960326165522,645.4078349498112,28.470801698817414,21.70441392860013,647.4909252057438,646.9031329380671,28.468469426427916,21.708290835505718,647.9296305746274,647.3422193170123,0.04024699386241427,0.03331530395352541,0.04175916908428332,0.03489557246646889,0.9727707403837983,0.9718850050992486,0.9750218188693613,0.9741366940534956,0.975682441729181,0.9747978906559096
Sapphire PULSE Low Profile Radeon RX 6400 4 GB Video Card (11315-01-20G) - PCPartPicker,9.389155610837694,7.824453841933977,14.207273043951897,10.452440890842011,12.014232291746945,8.6807055568987,173.84056075522108,173.57388853671816,12.074897179325887,8.699855430213121,175.20583998769007,174.94115472080972,12.058153514740852,8.693924440755248,174.20697052710926,173.94076698001226,0.056454178646351494,0.04704609586966487,0.08542407472456355,0.06284739435577182,1.0452511897373453,1.043647769612323,1.053460204571756,1.0518687313913273,1.047454301878342,1.045853699734017
Sapphire PULSE Radeon RX 7600 XT 16 GB Video Card (11339-04-20G) - PCPartPicker,15.560333169489413,14.851452727133625,27.052076685539305,26.938124538845486,9.569538723029241,9.272724812608491,392.431838864419,392.4240153803296,9.691491409184584,9.39570560349877,392.4264782507484,392.4186351948845,9.241509531213854,8.942566502755678,390.95894941756274,390.95107577514653,0.042141149945768105,0.04022133006212239,0.0732635739564397,0.0729549639512322,1.062800441670854,1.0627792537815899,1.0627859238310344,1.0627646829366657,1.0588115004086442,1.0587901766784857
Sapphire PULSE Radeon RX 9060 XT 16 GB Video Card (11350-03-20G) - PCPartPicker,29.53578977483619,26.18583244364186,95.30017027333345,95.09136722819014,9.0286367099638,7.348355456738195,444.04765284003173,444.00286819473905,8.988672366633006,7.31504070503992,444.1858118245712,444.1410441975064,8.340899829818241,6.75340619375932,443.6183939572486,443.57356481621,0.08075680499447677,0.07159734614819377,0.2605698823486668,0.2599989727191143,1.2141158229399824,1.2139933726891439,1.2144935774628087,1.2143711737432366,1.2129421425964624,1.2128195706852822
XFX Speedster MERC 310 Black Edition Radeon RX 7900 XTX 24 GB Video Card (RX-79XMERCB9) - PCPartPicker,120.95187250179947,113.57623759044976,50.70509674349533,35.95459030490453,133.38632787648606,125.3630048823888,964.9592407927606,963.6948941318326,135.4922214688449,127.42029709459807,964.1233114052914,962.8580022379557,134.36839473192538,126.31548488180273,964.789789488573,963.5255392708514,0.12454970249812057,0.11695467221919958,0.052213368705365096,0.03702409423922763,0.9936628832411218,0.992360927370445,0.992802088328524,0.991499141320759,0.9934883914446085,0.9921865348859342
XFX Speedster MERC 310 Radeon RX 7900 XT 20 GB Video Card (RX-79TMERCU9) - PCPartPicker,38.809529832937066,33.674422839102796,125.88210206161024,125.88210205078126,5.772791426826468,5.285565569995903,859.7135692989664,859.7135692974595,6.994649322730554,6.513390642967798,858.9900357191783,858.9900357190769,6.289578096515052,5.798940666281762,859.425089195437,859.425089195437,0.05113824924482955,0.04437186010072043,0.16587138103452054,0.16587138102025148,1.1328209070098239,1.132820907007838,1.1318675267266953,1.1318675267265617,1.132440784717697,1.132440784717697
XFX Speedster QICK 319 Core Radeon RX 6750 XT 12 GB Video Card (RX-675XYJFDP) - PCPartPicker,5.484902233541071,4.925105873991434,0.06444017235687688,0.06438110351562046,12.638258860849078,11.679325838048738,332.84538471717065,332.8453799213303,12.37094846203493,11.448669863813661,333.66364071024793,333.6636407102478,11.989553582500442,11.028987994764147,333.60126234544646,333.6012623454464,0.016045600407897567,0.014407965257319825,0.00018851407223478467,0.00018834127152056918,0.9737099793913154,0.9737099653615051,0.9761037155304935,0.9761037155304931,0.9759212330954226,0.9759212330954223
XFX Speedster SWFT 210 Core Radeon RX 6650 XT 8 GB Video Card (RX-665X8DFDY) - PCPartPicker,8.806100908301195,7.9891459080503,0.2715128973863679,0.2714944118923338,0.4988083657111617,0.4893541039933963,259.04687548584224,259.04687545286293,0.06283602622968759,0.05607697251968173,258.9087782555978,258.908778254721,0.08321538995855904,0.07683509371473178,258.9495972413488,258.9495972413488,0.033314998498969,0.030224316835143476,0.0010271801178601927,0.0010271101840481217,0.980019007031604,0.9800190069068377,0.9794965613923577,0.9794965613890407,0.9796509866553866,0.9796509866553866
XFX Speedster SWFT 210 Core Radeon RX 7600 8 GB Video Card (RX-76PSWFTFY) - PCPartPicker,23.313959009466096,20.27948747078335,13.31666633621785,9.519272081163193,23.378067619540975,20.34487864064415,268.17190922167725,267.90163122057913,23.51982515736479,20.46332364951177,267.2281240764915,266.95688618395064,23.218289430698835,20.197783178560908,266.53078192136365,266.2588790188895,0.08731354771607787,0.07594909110970402,0.04987249832147115,0.03565080545708673,1.0043356764259337,1.0033234531850888,1.0008010888737102,0.9997852707253144,0.9981894596128257,0.9971711509231828
XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker,2.913702121401963,2.4255286488971484,112.60576709155815,112.60576707628039,0.051956398610538336,0.05079468759823966,509.37891902550945,509.3789190249971,0.13746497131182467,0.13404140405107165,508.030901449417,508.03090144899136,0.010082444926601658,0.009304536594539867,508.931001851029,508.93100185102867,0.006959193194258208,0.005793221737355039,0.26895175118338316,0.2689517511468932,1.216619324447371,1.2166193244461474,1.2133996697433518,1.2133996697423353,1.2155495026116594,1.2155495026116585
XFX Speedster SWFT 210 Radeon RX 6600 8 GB Video Card (RX-66XL8LFDQ) - PCPartPicker,13.71736192055457,13.04323537638169,5.0835546912549505,5.083553975423168,1.1578379807515935,1.070136083062183,218.028201863236,218.02820186323595,0.9791946139852827,0.8883330274603821,216.95152422446233,216.95152422428137,1.1276930231938047,1.0406861706759565,218.03162176403097,218.03161445167336,0.06078906319071139,0.057801643209406096,0.022527985275148384,0.022527982102909898,0.9662010973525154,0.966201097352515,0.9614297553555263,0.9614297553547244,0.9662162527859532,0.9662162203809346
